PING 143.198.66.185 (143.198.66.185) 56(84) bytes of data.
64 bytes from 143.198.66.185: icmp_seq=356 ttl=62 time=0.412 ms
64 bytes from 143.198.66.185: icmp_seq=357 ttl=62 time=0.386 ms
64 bytes from 143.198.66.185: icmp_seq=358 ttl=62 time=0.405 ms
64 bytes from 143.198.66.185: icmp_seq=359 ttl=62 time=0.423 ms
64 bytes from 143.198.66.185: icmp_seq=360 ttl=62 time=0.381 ms
64 bytes from 143.198.66.185: icmp_seq=361 ttl=62 time=0.384 ms
64 bytes from 143.198.66.185: icmp_seq=362 ttl=62 time=0.427 ms
64 bytes from 143.198.66.185: icmp_seq=363 ttl=62 time=0.429 ms
64 bytes from 143.198.66.185: icmp_seq=364 ttl=62 time=0.370 ms
64 bytes from 143.198.66.185: icmp_seq=365 ttl=62 time=0.378 ms
64 bytes from 143.198.66.185: icmp_seq=366 ttl=62 time=0.412 ms
64 bytes from 143.198.66.185: icmp_seq=367 ttl=62 time=0.468 ms
64 bytes from 143.198.66.185: icmp_seq=368 ttl=62 time=0.445 ms
64 bytes from 143.198.66.185: icmp_seq=369 ttl=62 time=0.476 ms
64 bytes from 143.198.66.185: icmp_seq=370 ttl=62 time=0.415 ms
64 bytes from 143.198.66.185: icmp_seq=371 ttl=62 time=0.471 ms
64 bytes from 143.198.66.185: icmp_seq=372 ttl=62 time=0.434 ms
64 bytes from 143.198.66.185: icmp_seq=373 ttl=62 time=0.483 ms
64 bytes from 143.198.66.185: icmp_seq=374 ttl=62 time=0.399 ms
64 bytes from 143.198.66.185: icmp_seq=375 ttl=62 time=0.407 ms
64 bytes from 143.198.66.185: icmp_seq=376 ttl=62 time=0.400 ms
64 bytes from 143.198.66.185: icmp_seq=377 ttl=62 time=0.391 ms
64 bytes from 143.198.66.185: icmp_seq=378 ttl=62 time=0.439 ms
64 bytes from 143.198.66.185: icmp_seq=379 ttl=62 time=0.377 ms
64 bytes from 143.198.66.185: icmp_seq=380 ttl=62 time=0.409 ms
64 bytes from 143.198.66.185: icmp_seq=381 ttl=62 time=0.415 ms
64 bytes from 143.198.66.185: icmp_seq=382 ttl=62 time=0.414 ms
64 bytes from 143.198.66.185: icmp_seq=383 ttl=62 time=0.369 ms
64 bytes from 143.198.66.185: icmp_seq=384 ttl=62 time=0.392 ms
64 bytes from 143.198.66.185: icmp_seq=385 ttl=62 time=0.506 ms
64 bytes from 143.198.66.185: icmp_seq=386 ttl=62 time=0.393 ms
64 bytes from 143.198.66.185: icmp_seq=387 ttl=62 time=0.397 ms
64 bytes from 143.198.66.185: icmp_seq=388 ttl=62 time=0.329 ms
64 bytes from 143.198.66.185: icmp_seq=389 ttl=62 time=0.405 ms
64 bytes from 143.198.66.185: icmp_seq=390 ttl=62 time=0.422 ms
64 bytes from 143.198.66.185: icmp_seq=391 ttl=62 time=0.381 ms
64 bytes from 143.198.66.185: icmp_seq=392 ttl=62 time=0.401 ms
64 bytes from 143.198.66.185: icmp_seq=393 ttl=62 time=0.446 ms
64 bytes from 143.198.66.185: icmp_seq=394 ttl=62 time=0.357 ms
64 bytes from 143.198.66.185: icmp_seq=395 ttl=62 time=0.360 ms
64 bytes from 143.198.66.185: icmp_seq=396 ttl=62 time=0.346 ms
64 bytes from 143.198.66.185: icmp_seq=397 ttl=62 time=0.403 ms
64 bytes from 143.198.66.185: icmp_seq=398 ttl=62 time=0.430 ms
64 bytes from 143.198.66.185: icmp_seq=399 ttl=62 time=0.377 ms
64 bytes from 143.198.66.185: icmp_seq=400 ttl=62 time=0.354 ms
64 bytes from 143.198.66.185: icmp_seq=401 ttl=62 time=0.390 ms
64 bytes from 143.198.66.185: icmp_seq=402 ttl=62 time=0.395 ms
64 bytes from 143.198.66.185: icmp_seq=403 ttl=62 time=0.407 ms
64 bytes from 143.198.66.185: icmp_seq=404 ttl=62 time=0.424 ms
64 bytes from 143.198.66.185: icmp_seq=405 ttl=62 time=0.405 ms
64 bytes from 143.198.66.185: icmp_seq=406 ttl=62 time=0.383 ms
64 bytes from 143.198.66.185: icmp_seq=407 ttl=62 time=0.374 ms
64 bytes from 143.198.66.185: icmp_seq=408 ttl=62 time=0.396 ms
64 bytes from 143.198.66.185: icmp_seq=409 ttl=62 time=0.390 ms
64 bytes from 143.198.66.185: icmp_seq=410 ttl=62 time=0.369 ms
64 bytes from 143.198.66.185: icmp_seq=411 ttl=62 time=0.403 ms
64 bytes from 143.198.66.185: icmp_seq=412 ttl=62 time=0.447 ms
64 bytes from 143.198.66.185: icmp_seq=413 ttl=62 time=0.435 ms
64 bytes from 143.198.66.185: icmp_seq=414 ttl=62 time=0.351 ms
64 bytes from 143.198.66.185: icmp_seq=415 ttl=62 time=0.450 ms
64 bytes from 143.198.66.185: icmp_seq=416 ttl=62 time=0.390 ms
64 bytes from 143.198.66.185: icmp_seq=417 ttl=62 time=0.348 ms
64 bytes from 143.198.66.185: icmp_seq=418 ttl=62 time=0.385 ms
64 bytes from 143.198.66.185: icmp_seq=419 ttl=62 time=0.397 ms
64 bytes from 143.198.66.185: icmp_seq=420 ttl=62 time=0.341 ms
64 bytes from 143.198.66.185: icmp_seq=421 ttl=62 time=0.353 ms
64 bytes from 143.198.66.185: icmp_seq=422 ttl=62 time=0.337 ms
64 bytes from 143.198.66.185: icmp_seq=423 ttl=62 time=0.366 ms
64 bytes from 143.198.66.185: icmp_seq=424 ttl=62 time=0.346 ms
64 bytes from 143.198.66.185: icmp_seq=425 ttl=62 time=0.379 ms
64 bytes from 143.198.66.185: icmp_seq=426 ttl=62 time=0.314 ms
64 bytes from 143.198.66.185: icmp_seq=427 ttl=62 time=0.344 ms
64 bytes from 143.198.66.185: icmp_seq=428 ttl=62 time=0.368 ms
64 bytes from 143.198.66.185: icmp_seq=429 ttl=62 time=0.356 ms
64 bytes from 143.198.66.185: icmp_seq=430 ttl=62 time=0.408 ms
64 bytes from 143.198.66.185: icmp_seq=431 ttl=62 time=0.325 ms
64 bytes from 143.198.66.185: icmp_seq=432 ttl=62 time=0.260 ms
64 bytes from 143.198.66.185: icmp_seq=433 ttl=62 time=0.347 ms
64 bytes from 143.198.66.185: icmp_seq=434 ttl=62 time=0.394 ms
64 bytes from 143.198.66.185: icmp_seq=435 ttl=62 time=0.367 ms
64 bytes from 143.198.66.185: icmp_seq=436 ttl=62 time=0.311 ms
64 bytes from 143.198.66.185: icmp_seq=437 ttl=62 time=0.393 ms
64 bytes from 143.198.66.185: icmp_seq=438 ttl=62 time=0.359 ms
64 bytes from 143.198.66.185: icmp_seq=439 ttl=62 time=0.358 ms
64 bytes from 143.198.66.185: icmp_seq=440 ttl=62 time=0.332 ms
64 bytes from 143.198.66.185: icmp_seq=441 ttl=62 time=0.393 ms
64 bytes from 143.198.66.185: icmp_seq=442 ttl=62 time=0.336 ms
64 bytes from 143.198.66.185: icmp_seq=443 ttl=62 time=0.342 ms
64 bytes from 143.198.66.185: icmp_seq=444 ttl=62 time=0.381 ms
64 bytes from 143.198.66.185: icmp_seq=445 ttl=62 time=0.383 ms
64 bytes from 143.198.66.185: icmp_seq=446 ttl=62 time=0.357 ms
64 bytes from 143.198.66.185: icmp_seq=447 ttl=62 time=0.316 ms
64 bytes from 143.198.66.185: icmp_seq=448 ttl=62 time=0.355 ms
64 bytes from 143.198.66.185: icmp_seq=449 ttl=62 time=0.367 ms
64 bytes from 143.198.66.185: icmp_seq=450 ttl=62 time=0.328 ms
64 bytes from 143.198.66.185: icmp_seq=451 ttl=62 time=0.407 ms
64 bytes from 143.198.66.185: icmp_seq=452 ttl=62 time=0.348 ms
64 bytes from 143.198.66.185: icmp_seq=453 ttl=62 time=0.411 ms
64 bytes from 143.198.66.185: icmp_seq=454 ttl=62 time=0.322 ms
64 bytes from 143.198.66.185: icmp_seq=455 ttl=62 time=0.359 ms
64 bytes from 143.198.66.185: icmp_seq=456 ttl=62 time=0.388 ms
64 bytes from 143.198.66.185: icmp_seq=457 ttl=62 time=0.338 ms
64 bytes from 143.198.66.185: icmp_seq=458 ttl=62 time=0.321 ms
64 bytes from 143.198.66.185: icmp_seq=459 ttl=62 time=0.381 ms
64 bytes from 143.198.66.185: icmp_seq=460 ttl=62 time=0.359 ms
64 bytes from 143.198.66.185: icmp_seq=461 ttl=62 time=0.377 ms
64 bytes from 143.198.66.185: icmp_seq=462 ttl=62 time=0.354 ms
64 bytes from 143.198.66.185: icmp_seq=463 ttl=62 time=0.422 ms
64 bytes from 143.198.66.185: icmp_seq=464 ttl=62 time=0.353 ms
64 bytes from 143.198.66.185: icmp_seq=465 ttl=62 time=0.290 ms
64 bytes from 143.198.66.185: icmp_seq=466 ttl=62 time=0.407 ms
64 bytes from 143.198.66.185: icmp_seq=467 ttl=62 time=0.360 ms
64 bytes from 143.198.66.185: icmp_seq=468 ttl=62 time=0.404 ms
64 bytes from 143.198.66.185: icmp_seq=469 ttl=62 time=0.372 ms
64 bytes from 143.198.66.185: icmp_seq=470 ttl=62 time=0.420 ms
64 bytes from 143.198.66.185: icmp_seq=471 ttl=62 time=0.399 ms
64 bytes from 143.198.66.185: icmp_seq=472 ttl=62 time=0.417 ms
64 bytes from 143.198.66.185: icmp_seq=473 ttl=62 time=0.332 ms
64 bytes from 143.198.66.185: icmp_seq=474 ttl=62 time=0.418 ms
64 bytes from 143.198.66.185: icmp_seq=475 ttl=62 time=0.399 ms
64 bytes from 143.198.66.185: icmp_seq=476 ttl=62 time=0.386 ms
64 bytes from 143.198.66.185: icmp_seq=477 ttl=62 time=0.374 ms
64 bytes from 143.198.66.185: icmp_seq=478 ttl=62 time=0.388 ms
64 bytes from 143.198.66.185: icmp_seq=479 ttl=62 time=0.414 ms
64 bytes from 143.198.66.185: icmp_seq=480 ttl=62 time=0.390 ms
64 bytes from 143.198.66.185: icmp_seq=481 ttl=62 time=0.361 ms
64 bytes from 143.198.66.185: icmp_seq=482 ttl=62 time=0.395 ms
64 bytes from 143.198.66.185: icmp_seq=483 ttl=62 time=0.434 ms
64 bytes from 143.198.66.185: icmp_seq=484 ttl=62 time=0.382 ms
64 bytes from 143.198.66.185: icmp_seq=485 ttl=62 time=0.383 ms
64 bytes from 143.198.66.185: icmp_seq=486 ttl=62 time=0.452 ms
64 bytes from 143.198.66.185: icmp_seq=487 ttl=62 time=0.447 ms
64 bytes from 143.198.66.185: icmp_seq=488 ttl=62 time=0.388 ms
64 bytes from 143.198.66.185: icmp_seq=489 ttl=62 time=0.373 ms
64 bytes from 143.198.66.185: icmp_seq=490 ttl=62 time=0.410 ms
64 bytes from 143.198.66.185: icmp_seq=491 ttl=62 time=0.381 ms
64 bytes from 143.198.66.185: icmp_seq=492 ttl=62 time=0.367 ms
64 bytes from 143.198.66.185: icmp_seq=493 ttl=62 time=0.378 ms
64 bytes from 143.198.66.185: icmp_seq=494 ttl=62 time=0.361 ms
64 bytes from 143.198.66.185: icmp_seq=495 ttl=62 time=0.404 ms
64 bytes from 143.198.66.185: icmp_seq=496 ttl=62 time=0.411 ms
64 bytes from 143.198.66.185: icmp_seq=497 ttl=62 time=0.361 ms
64 bytes from 143.198.66.185: icmp_seq=498 ttl=62 time=0.418 ms
64 bytes from 143.198.66.185: icmp_seq=499 ttl=62 time=0.462 ms
64 bytes from 143.198.66.185: icmp_seq=500 ttl=62 time=0.420 ms

--- 143.198.66.185 ping statistics ---
500 packets transmitted, 500 received, 0% packet loss, time 509363ms
rtt min/avg/max/mdev = 0.260/0.393/2.273/0.101 ms
